Time (s),White pixels,Mean Brightness
4995.234000,0.115814,50.196078
4995.734000,0.118790,50.392157
4996.233000,0.111084,50.196078
4996.734000,0.121460,50.196078
4997.233000,0.116348,50.196078
4997.733000,0.118179,50.196078
4998.233000,0.128632,50.392157
4998.734000,0.133972,50.392157
4999.234000,0.139084,50.196078
4999.733000,0.139618,50.000000
5000.233000,0.135498,50.196078
5000.734000,0.145111,50.196078
5001.233000,0.148849,50.196078
5001.733000,0.146408,50.196078
5002.233000,0.147705,50.196078
5002.733000,0.150909,50.196078
5003.234000,0.146179,50.000000
5003.734000,0.136261,50.196078
5004.234000,0.129318,50.196078
5004.734000,0.135956,50.000000
5005.233000,0.131760,50.196078
5005.734000,0.130081,50.196078
5006.233000,0.125046,50.196078
5006.733000,0.115280,50.196078
5007.234000,0.108948,50.196078
5007.733000,0.104218,50.196078
5008.233000,0.111237,50.392157
5008.735000,0.093994,50.196078
5009.234000,0.097275,50.196078
5009.735000,0.103073,50.196078
5010.233000,0.093155,50.196078
5010.734000,0.095673,50.196078
5011.234000,0.109024,50.196078
5011.734000,0.111008,50.196078
5012.234000,0.114365,50.196078
5012.733000,0.116730,50.196078
5013.233000,0.122604,50.196078
5013.733000,0.129776,50.196078
5014.233000,0.130386,50.196078
5014.733000,0.135117,50.196078
5015.234000,0.146408,50.196078
5015.733000,0.148621,50.392157
5016.233000,0.151596,50.196078
5016.733000,0.152435,50.196078
5017.234000,0.156021,50.196078
5017.733000,0.155182,50.196078
5018.234000,0.149078,50.196078
5018.734000,0.136261,50.196078
5019.234000,0.132065,50.196078
5019.733000,0.135193,50.000000
5020.234000,0.123367,50.196078
5020.734000,0.123825,50.196078
5021.232000,0.125351,50.196078
5021.733000,0.119629,50.196078
5022.233000,0.116272,50.196078
5022.733000,0.108185,50.000000
5023.234000,0.099945,50.196078
5023.734000,0.095749,50.196078
5024.234000,0.095444,50.196078
5024.733000,0.090332,50.196078
5025.233000,0.096207,50.196078
5025.734000,0.093460,50.196078
5026.233000,0.089188,50.196078
5026.734000,0.093002,50.196078
5027.233000,0.091476,50.196078
5027.735000,0.118790,50.196078
5028.234000,0.107040,50.196078
5028.734000,0.116119,50.196078
5029.234000,0.114670,50.196078
5029.733000,0.113373,50.196078
5030.233000,0.117035,50.196078
5030.734000,0.123444,50.196078
5031.234000,0.126419,50.196078
5031.733000,0.126801,50.196078
5032.233000,0.129395,50.392157
5032.733000,0.131836,50.196078
5033.233000,0.128937,50.196078
5033.734000,0.140381,50.196078
5034.234000,0.145111,50.196078
5034.734000,0.146027,50.392157
5035.234000,0.140762,50.196078
5035.734000,0.143890,50.196078
5036.233000,0.142288,50.196078
5036.733000,0.144958,50.196078
5037.234000,0.144806,50.196078
5037.734000,0.140457,50.196078
5038.233000,0.140381,50.196078
5038.734000,0.146866,50.196078
5039.234000,0.143890,50.196078
5039.734000,0.145569,50.196078
5040.234000,0.146332,50.196078
5040.734000,0.145187,50.000000
5041.234000,0.145950,50.196078
5041.734000,0.141907,50.196078
5042.233000,0.139236,50.196078
5042.733000,0.143051,50.196078
5043.234000,0.143890,50.196078
5043.733000,0.144119,50.392157
5044.234000,0.142517,50.196078
5044.734000,0.144806,50.196078
5045.233000,0.140686,50.196078
5045.734000,0.142746,50.196078
5046.234000,0.143509,50.196078
5046.734000,0.144958,50.392157
5047.235000,0.141678,50.196078
5047.734000,0.140228,50.196078
5048.233000,0.126495,50.196078
5048.733000,0.126877,50.196078
5049.234000,0.131073,50.196078
5049.734000,0.130615,50.196078
5050.233000,0.120621,50.196078
5050.733000,0.124207,50.196078
5051.234000,0.114136,50.196078
5051.733000,0.113068,50.196078
5052.233000,0.115662,50.196078
5052.734000,0.115128,50.196078
5053.235000,0.121765,50.196078
5053.733000,0.095901,50.196078
5054.234000,0.091324,50.196078
5054.734000,0.096436,50.196078
5055.233000,0.078964,50.196078
5055.734000,0.076752,50.196078
5056.234000,0.074463,50.000000
5056.734000,0.078659,50.196078
5057.234000,0.082169,50.196078
5057.734000,0.089951,50.196078
5058.234000,0.078506,50.196078
5058.734000,0.085068,50.196078
5059.233000,0.105972,50.196078
5059.733000,0.112000,50.392157
5060.234000,0.104446,50.196078
5060.733000,0.112457,50.196078
5061.234000,0.105057,50.196078
5061.733000,0.123291,50.196078
5062.233000,0.113449,50.196078
5062.734000,0.119019,50.196078
5063.234000,0.116043,50.196078
5063.734000,0.116119,50.196078
5064.233000,0.121307,50.196078
5064.734000,0.115356,50.196078
5065.234000,0.116196,50.196078
5065.734000,0.117569,50.196078
5066.233000,0.115509,50.196078
5066.733000,0.118866,50.196078
5067.233000,0.110016,50.196078
5067.734000,0.108719,50.196078
5068.234000,0.108871,50.196078
5068.734000,0.093155,50.196078
5069.234000,0.097427,50.196078
5069.733000,0.098267,50.196078
5070.233000,0.088120,50.196078
5070.733000,0.087967,50.196078
5071.234000,0.084610,50.196078
5071.733000,0.094757,50.196078
5072.234000,0.076675,50.000000
5072.734000,0.074539,50.000000
5073.233000,0.076447,50.196078
5073.734000,0.073090,50.196078
5074.235000,0.103989,50.196078
5074.734000,0.073547,50.196078
5075.234000,0.083923,50.196078
5075.733000,0.077744,50.196078
5076.234000,0.080795,50.196078
5076.733000,0.086670,50.196078
5077.233000,0.074692,50.392157
5077.734000,0.081940,50.196078
5078.234000,0.098343,50.196078
5078.733000,0.085983,50.196078
5079.234000,0.103836,50.196078
5079.735000,0.120850,50.196078
5080.233000,0.096207,50.196078
5080.736000,0.123367,50.196078
5081.234000,0.119629,50.392157
5081.734000,0.100021,50.196078
5082.233000,0.100174,50.196078
5082.734000,0.108795,50.392157
5083.233000,0.104218,50.196078
5083.734000,0.119934,50.196078
5084.234000,0.119553,50.196078
5084.735000,0.108337,50.196078
5085.233000,0.105133,50.392157
5085.734000,0.103836,50.196078
5086.234000,0.112991,50.196078
5086.734000,0.109558,50.196078
5087.235000,0.112381,50.196078
5087.733000,0.094376,50.196078
5088.233000,0.107346,50.196078
5088.735000,0.107422,50.196078
5089.234000,0.093994,50.196078
5089.734000,0.093384,50.196078
5090.234000,0.102081,50.196078
5090.733000,0.093460,50.196078
5091.234000,0.087585,50.196078
5091.735000,0.107574,50.196078
5092.233000,0.080795,50.196078
5092.733000,0.073090,50.196078
5093.234000,0.101242,50.196078
5093.734000,0.075531,50.196078
5094.234000,0.073471,50.196078
5094.734000,0.072937,50.196078
5095.233000,0.069046,50.196078
5095.733000,0.074463,50.196078
5096.233000,0.077820,50.196078
5096.733000,0.072250,50.196078
5097.234000,0.076599,50.196078
5097.734000,0.075912,50.196078
5098.233000,0.075531,50.196078
5098.734000,0.075912,50.196078
5099.233000,0.076218,50.196078
5099.734000,0.075912,50.000000
5100.233000,0.075989,50.196078
5101.002000,0.074158,50.196078
5101.233000,0.073700,50.196078
5101.734000,0.093155,50.196078
5102.233000,0.074081,50.196078
5102.733000,0.078506,50.196078
5103.233000,0.072174,50.196078
5103.734000,0.102692,50.196078
5104.233000,0.076828,50.196078
5104.733000,0.096664,50.196078
5105.234000,0.086212,50.196078
5105.734000,0.110474,50.196078
5106.233000,0.101089,50.196078
5106.733000,0.102997,50.196078
5107.234000,0.091629,50.196078
5107.735000,0.119095,50.196078
5108.234000,0.107651,50.196078
5108.733000,0.099182,50.196078
5109.234000,0.116196,50.196078
5109.733000,0.102844,50.196078
5110.234000,0.115891,50.196078
5110.733000,0.110931,50.392157
5111.234000,0.119324,50.196078
5111.733000,0.107498,50.196078
5112.234000,0.113602,50.196078
5112.733000,0.110092,50.196078
5113.234000,0.132217,50.196078
5113.735000,0.141830,50.196078
5114.233000,0.128098,50.196078
5114.733000,0.131073,50.196078
5115.234000,0.135956,50.196078
5115.734000,0.141525,50.196078
5116.233000,0.136566,50.196078
5116.733000,0.142746,50.196078
5117.234000,0.139313,50.196078
5117.733000,0.143127,50.196078
5118.234000,0.122147,50.196078
5118.735000,0.118866,50.196078
5119.235000,0.121841,50.196078
5119.735000,0.112152,50.196078
5120.233000,0.128632,50.196078
5120.734000,0.110092,50.196078
5121.233000,0.115967,50.196078
5121.734000,0.109940,50.196078
5122.233000,0.102997,50.196078
5122.733000,0.105743,50.196078
5123.233000,0.105362,50.392157
5123.735000,0.077744,50.196078
5124.234000,0.081635,50.196078
5124.734000,0.080795,50.000000
5125.234000,0.079346,50.196078
5125.733000,0.080338,50.196078
5126.233000,0.094757,50.196078
5126.735000,0.116348,50.196078
5127.235000,0.129166,50.196078
5127.734000,0.123367,50.392157
5128.233000,0.125504,50.196078
5128.734000,0.130768,50.196078
5129.234000,0.144501,50.392157
5129.734000,0.141373,50.196078
5130.234000,0.146408,50.196078
5130.734000,0.132294,50.196078
5131.232000,0.136414,50.196078
5131.733000,0.124588,50.196078
5132.233000,0.113449,50.196078
5132.732000,0.111389,50.196078
5133.235000,0.079651,50.196078
5133.734000,0.091019,50.196078
5134.234000,0.077896,50.196078
5134.733000,0.080338,50.196078
5135.234000,0.100861,50.196078
5135.733000,0.082169,50.000000
5136.235000,0.129395,50.196078
5136.734000,0.113068,50.196078
5137.234000,0.138092,50.196078
5137.733000,0.129929,50.196078
5138.233000,0.138474,50.196078
5138.734000,0.145340,50.196078
5139.234000,0.135574,50.196078
5139.735000,0.128098,50.196078
5140.235000,0.121307,50.196078
5140.734000,0.111237,50.196078
5141.234000,0.118790,50.196078
5141.733000,0.115204,50.196078
5142.233000,0.103455,50.196078
5142.733000,0.099869,50.196078
5143.233000,0.088348,50.196078
5143.735000,0.083389,50.196078
5144.234000,0.078964,50.196078
5144.735000,0.095749,50.196078
5145.234000,0.101089,50.196078
5145.734000,0.099564,50.196078
5146.234000,0.099945,50.196078
5146.733000,0.104675,50.196078
5147.234000,0.114975,50.196078
5147.733000,0.120239,50.196078
5148.234000,0.129089,50.196078
5148.733000,0.127716,50.392157
5149.233000,0.135956,50.196078
5149.734000,0.141830,50.196078
5150.234000,0.145416,50.196078
5150.733000,0.145416,50.196078
5151.234000,0.142136,50.196078
5151.734000,0.143433,50.196078
5152.235000,0.116119,50.196078
5152.733000,0.140381,50.196078
5153.234000,0.131226,50.196078
5153.735000,0.120087,50.196078
5154.234000,0.120239,50.196078
5154.735000,0.101242,50.196078
5155.234000,0.120773,50.196078
5155.733000,0.119629,50.196078
5156.235000,0.100174,50.196078
5156.734000,0.112228,50.196078
5157.233000,0.118256,50.392157
5157.732000,0.114670,50.196078
5158.234000,0.105515,50.196078
5158.733000,0.113220,50.196078
5159.234000,0.099030,50.196078
5159.733000,0.107498,50.196078
5160.233000,0.106430,50.392157
5160.733000,0.103073,50.196078
5161.233000,0.097656,50.196078
5161.733000,0.094757,50.196078
5162.233000,0.091553,50.196078
5162.733000,0.084610,50.196078
5163.233000,0.085754,50.000000
5163.733000,0.086899,50.196078
5164.234000,0.078888,50.196078
5164.732000,0.081482,50.196078
5165.233000,0.079498,50.196078
5165.734000,0.105972,50.196078
5166.235000,0.105896,50.196078
5166.733000,0.077820,50.196078
5167.235000,0.113678,50.196078
5167.733000,0.087509,50.196078
5168.234000,0.103836,50.196078
5168.733000,0.093002,50.196078
5169.233000,0.102997,50.196078
5169.733000,0.112076,50.196078
5170.234000,0.113907,50.196078
5170.735000,0.124588,50.196078
5171.234000,0.108566,50.196078
5171.733000,0.114288,50.196078
5172.235000,0.135727,50.196078
5172.734000,0.126114,50.196078
5173.233000,0.122299,50.196078
5173.733000,0.115891,50.000000
5174.232000,0.110092,50.196078
5174.736000,0.138550,50.196078
5175.234000,0.126495,50.196078
5175.733000,0.121384,50.196078
5176.235000,0.140991,50.392157
5176.734000,0.120697,50.196078
5177.234000,0.124130,50.196078
5177.733000,0.121765,50.196078
5178.234000,0.122681,50.196078
5178.734000,0.126114,50.196078
5179.234000,0.130844,50.196078
5179.734000,0.116425,50.196078
5180.234000,0.127258,50.196078
5180.734000,0.128784,50.196078
5181.233000,0.116043,50.196078
5181.733000,0.114975,50.196078
5182.233000,0.119629,50.392157
5182.733000,0.110092,50.196078
5183.234000,0.136719,50.196078
5183.735000,0.133743,50.196078
5184.233000,0.109482,50.196078
5184.734000,0.118561,50.196078
5185.233000,0.107422,50.196078
5185.734000,0.113220,50.196078
5186.234000,0.113068,50.196078
5186.735000,0.119781,50.196078
5187.233000,0.097504,50.196078
5187.734000,0.108719,50.196078
5188.234000,0.104065,50.196078
5188.733000,0.082703,50.196078
5189.235000,0.108490,50.196078
5189.734000,0.106201,50.196078
5190.233000,0.083008,50.196078
5190.734000,0.084305,50.196078
5191.234000,0.074997,50.196078
5191.733000,0.075073,50.196078
5192.234000,0.077667,50.196078
5192.734000,0.081635,50.196078
5193.234000,0.094604,50.196078
5193.733000,0.073471,50.196078
5194.233000,0.072632,50.196078
5194.734000,0.081558,50.196078
5195.235000,0.104218,50.196078
5195.733000,0.079422,50.196078
5196.234000,0.077515,50.196078
5196.733000,0.080338,50.196078
5197.233000,0.078735,50.196078
5197.733000,0.077591,50.196078
5198.234000,0.088730,50.196078
5198.734000,0.083237,50.196078
5199.234000,0.086746,50.196078
5199.733000,0.080032,50.196078
5200.233000,0.083694,50.196078
5200.734000,0.098724,50.196078
5201.234000,0.084763,50.196078
5201.735000,0.105743,50.196078
5202.233000,0.085907,50.196078
5202.735000,0.118256,50.196078
5203.234000,0.088730,50.196078
5203.734000,0.106964,50.196078
5204.234000,0.093842,50.196078
5204.733000,0.102539,50.196078
5205.233000,0.104523,50.196078
5205.733000,0.088425,50.196078
5206.235000,0.111465,50.196078
5206.735000,0.108490,50.196078
5207.234000,0.106354,50.196078
5207.734000,0.106735,50.196078
5208.233000,0.077438,50.196078
5208.735000,0.091248,50.392157
5209.235000,0.106277,50.196078
5209.734000,0.074310,50.196078
5210.234000,0.082092,50.196078
5210.734000,0.071640,50.196078
5211.234000,0.078506,50.196078
5211.734000,0.075073,50.196078
5212.233000,0.076981,50.196078
5212.735000,0.078812,50.196078
5213.234000,0.080261,50.196078
5213.734000,0.079498,50.196078
5214.234000,0.083389,50.196078
5214.734000,0.085983,50.196078
5215.234000,0.090408,50.196078
5215.735000,0.078354,50.196078
5216.233000,0.104218,50.196078
5216.733000,0.107727,50.196078
5217.233000,0.113297,50.196078
5217.733000,0.113907,50.196078
5218.234000,0.114288,50.000000
5218.733000,0.129089,50.392157
5219.234000,0.116272,50.196078
5219.733000,0.135117,50.196078
5220.233000,0.136795,50.196078
5220.734000,0.137482,50.196078
5221.234000,0.139999,50.196078
5221.734000,0.142822,50.196078
5222.233000,0.133286,50.196078
5222.733000,0.132751,50.196078
5223.235000,0.139465,50.196078
5223.733000,0.123978,50.196078
5224.233000,0.112915,50.196078
5224.733000,0.119400,50.196078
5225.234000,0.105133,50.196078
5225.733000,0.104675,50.392157
5226.234000,0.104675,50.196078
5226.733000,0.094147,50.196078
5227.234000,0.089722,50.196078
5227.733000,0.088425,50.196078
5228.235000,0.104523,50.196078
5228.733000,0.076752,50.196078
5229.234000,0.073090,50.196078
5229.733000,0.085144,50.196078
5230.234000,0.076294,50.196078
5230.734000,0.084381,50.196078
5231.234000,0.087967,50.196078
5231.734000,0.093765,50.196078
5232.234000,0.088959,50.196078
5232.734000,0.102158,50.196078
5233.233000,0.098648,50.196078
5233.735000,0.086288,50.196078
5234.233000,0.113602,50.196078
5234.733000,0.120621,50.196078
5235.233000,0.121078,50.196078
5235.733000,0.128937,50.196078
5236.234000,0.120239,50.196078
5236.733000,0.135345,50.196078
5237.233000,0.132141,50.196078
5237.733000,0.140533,50.196078
5238.233000,0.140152,50.196078
5238.734000,0.141525,50.196078
5239.233000,0.139771,50.196078
5239.734000,0.137024,50.196078
5240.233000,0.127258,50.196078
5240.735000,0.142212,50.196078
5241.233000,0.111389,50.392157
5241.734000,0.119324,50.196078
5242.234000,0.109253,50.196078
5242.734000,0.106125,50.196078
5243.233000,0.094376,50.196078
5243.734000,0.105286,50.196078
5244.234000,0.088882,50.196078
5244.734000,0.071411,50.196078
5245.235000,0.100784,50.196078
5245.733000,0.072937,50.196078
5246.233000,0.075760,50.000000
5246.735000,0.068130,50.196078
5247.234000,0.072784,50.196078
5247.733000,0.092926,50.196078
5248.234000,0.091400,50.196078
5248.734000,0.106201,50.196078
5249.234000,0.113373,50.000000
5249.735000,0.090790,50.196078
5250.234000,0.114517,50.196078
5250.734000,0.130768,50.196078
5251.233000,0.135651,50.196078
5251.734000,0.135803,50.196078
5252.235000,0.117187,50.196078
5252.733000,0.135117,50.196078
5253.233000,0.133667,50.196078
5253.734000,0.139236,50.196078
5254.235000,0.142441,50.196078
5254.734000,0.135269,50.196078
5255.233000,0.116272,50.196078
5255.733000,0.114288,50.196078
5256.233000,0.108490,50.196078
5256.733000,0.102539,50.196078
5257.235000,0.112915,50.196078
5257.735000,0.109863,50.196078
5258.234000,0.079651,50.196078
5258.734000,0.092926,50.196078
5259.235000,0.091248,50.000000
5259.733000,0.080414,50.196078
5260.234000,0.084229,50.196078
5260.733000,0.099640,50.196078
5261.234000,0.104370,50.196078
5261.733000,0.114288,50.196078
5262.234000,0.113754,50.196078
5262.734000,0.111008,50.196078
5263.233000,0.138016,50.196078
5263.733000,0.140915,50.196078
5264.234000,0.138016,50.196078
5264.733000,0.132828,50.196078
5265.235000,0.140381,50.196078
5265.735000,0.139008,50.196078
5266.234000,0.115051,50.196078
5266.735000,0.127182,50.196078
5267.235000,0.124893,50.392157
5267.735000,0.112152,50.196078
5268.234000,0.104980,50.196078
5268.734000,0.085144,50.196078
5269.235000,0.074463,50.196078
5269.734000,0.084000,50.196078
5270.233000,0.096130,50.196078
5270.733000,0.104218,50.196078
5271.234000,0.102463,50.196078
5271.734000,0.113297,50.196078
5272.234000,0.118179,50.196078
5272.733000,0.138855,50.196078
5273.234000,0.139923,50.196078
5273.735000,0.125351,50.196078
5274.234000,0.138092,50.196078
5274.734000,0.130692,50.196078
5275.235000,0.136642,50.196078
5275.735000,0.129929,50.196078
5276.234000,0.108109,50.196078
5276.734000,0.103455,50.196078
5277.235000,0.115280,50.392157
5277.733000,0.073471,50.196078
5278.233000,0.073471,50.196078
5278.733000,0.074692,50.196078
5279.233000,0.089493,50.196078
5279.735000,0.075684,50.000000
5280.233000,0.104752,50.196078
5280.734000,0.094757,50.196078
5281.234000,0.112305,50.196078
5281.733000,0.107880,50.196078
5282.233000,0.119247,50.196078
5282.733000,0.123520,50.392157
5283.233000,0.126724,50.196078
5283.734000,0.127106,50.196078
5284.233000,0.141068,50.196078
5284.733000,0.137024,50.196078
5285.233000,0.134201,50.196078
5285.734000,0.131836,50.196078
5286.233000,0.134125,50.196078
5286.734000,0.116959,50.196078
5287.234000,0.129852,50.196078
5287.734000,0.114288,50.196078
5288.234000,0.115051,50.196078
5288.735000,0.117340,50.196078
5289.235000,0.106659,50.196078
5289.734000,0.104370,50.196078
5290.233000,0.076752,50.196078
5290.733000,0.074692,50.196078
5291.233000,0.074463,50.196078
5291.734000,0.075073,50.196078
5292.234000,0.075531,50.196078
5292.735000,0.072098,50.196078
5293.233000,0.104294,50.196078
5293.733000,0.096817,50.196078
5294.235000,0.080338,50.196078
5294.734000,0.098572,50.392157
5295.233000,0.116882,50.196078
5295.734000,0.105515,50.196078
5296.233000,0.121155,50.392157
5296.733000,0.126343,50.196078
5297.234000,0.110474,50.196078
5297.733000,0.131226,50.196078
5298.233000,0.130920,50.196078
5298.733000,0.132751,50.196078
5299.235000,0.109329,50.392157
5299.733000,0.138245,50.196078
5300.233000,0.125351,50.196078
5300.733000,0.133362,50.196078
5301.233000,0.138321,50.196078
5301.735000,0.107956,50.196078
5302.233000,0.125885,50.196078
5302.733000,0.131607,50.196078
5303.234000,0.110397,50.196078
5303.733000,0.131226,50.196078
5304.234000,0.106812,50.196078
5304.734000,0.120773,50.196078
5305.233000,0.122299,50.196078
5305.734000,0.108109,50.196078
5306.234000,0.120773,50.196078
5306.734000,0.115662,50.196078
5307.234000,0.121384,50.196078
5307.733000,0.121689,50.000000
5308.235000,0.100250,50.196078
5308.734000,0.105743,50.196078
5309.234000,0.114288,50.196078
5309.734000,0.110855,50.196078
5310.233000,0.113525,50.196078
5310.733000,0.113373,50.196078
5311.235000,0.082932,50.196078
5311.733000,0.112915,50.196078
5312.233000,0.098267,50.196078
5312.733000,0.099792,50.196078
5313.233000,0.094299,50.196078
5313.735000,0.076752,50.196078
5314.233000,0.082932,50.196078
5314.733000,0.081024,50.196078
5315.234000,0.099182,50.196078
5315.735000,0.094604,50.196078
5316.234000,0.077209,50.196078
5316.733000,0.087585,50.196078
5317.233000,0.092163,50.196078
5317.733000,0.099106,50.196078
5318.234000,0.109024,50.196078
5318.733000,0.106888,50.000000
5319.233000,0.105515,50.196078
5319.734000,0.115967,50.196078
5320.234000,0.119629,50.196078
5320.735000,0.140686,50.196078
5321.233000,0.121918,50.196078
5321.733000,0.123138,50.392157
5322.233000,0.121918,50.196078
5322.733000,0.132828,50.392157
5323.234000,0.138168,50.196078
5323.734000,0.137253,50.196078
5324.234000,0.138474,50.196078
5324.734000,0.146713,50.196078
5325.234000,0.146179,50.196078
5325.733000,0.141068,50.196078
5326.234000,0.145645,50.196078
5326.733000,0.146255,50.392157
5327.233000,0.144348,50.196078
5327.734000,0.117798,50.196078
5328.234000,0.125885,50.196078
5328.732000,0.145416,50.392157
5329.234000,0.132446,50.196078
5329.735000,0.109329,50.196078
5330.233000,0.122681,50.000000
5330.735000,0.104675,50.196078
5331.235000,0.103455,50.196078
5331.733000,0.110397,50.196078
5332.234000,0.104294,50.196078
5332.733000,0.114212,50.000000
5333.233000,0.097885,50.196078
5333.734000,0.099030,50.196078
5334.233000,0.095139,50.000000
5334.734000,0.079117,50.196078
5335.233000,0.084076,50.196078
5335.734000,0.081406,50.196078
5336.235000,0.079803,50.196078
5336.735000,0.104675,50.196078
5337.235000,0.107346,50.196078
5337.733000,0.076065,50.196078
5338.234000,0.098343,50.196078
5338.735000,0.116043,50.196078
5339.234000,0.095367,50.196078
5339.734000,0.119705,50.196078
5340.233000,0.111084,50.196078
5340.735000,0.130234,50.196078
5341.233000,0.112915,50.196078
5341.734000,0.137558,50.196078
5342.233000,0.127640,50.196078
5342.733000,0.129242,50.196078
5343.234000,0.141907,50.196078
5343.734000,0.146790,50.196078
5344.233000,0.145340,50.196078
5344.734000,0.142059,50.196078
5345.234000,0.128937,50.196078
5345.732000,0.140152,50.196078
5346.233000,0.137787,50.196078
5346.734000,0.117722,50.196078
5347.233000,0.122986,50.196078
5347.733000,0.117722,50.196078
5348.235000,0.089645,50.196078
5348.733000,0.113449,50.196078
5349.234000,0.080643,50.196078
5349.734000,0.086365,50.196078
5350.234000,0.088654,50.196078
5350.734000,0.084000,50.196078
5351.234000,0.080109,50.196078
5351.733000,0.076904,50.196078
5352.235000,0.108566,50.196078
5352.735000,0.110550,50.196078
5353.233000,0.098419,50.196078
5353.733000,0.104599,50.392157
5354.234000,0.107346,50.196078
5354.734000,0.115585,50.196078
5355.235000,0.133362,50.196078
5355.733000,0.121841,50.196078
5356.234000,0.129013,50.392157
5356.735000,0.141830,50.196078
5357.234000,0.135498,50.196078
5357.733000,0.144272,50.196078
5358.235000,0.149612,50.196078
5358.734000,0.148163,50.000000
5359.233000,0.148468,50.196078
5359.734000,0.124359,50.196078
5360.233000,0.133133,50.392157
5360.734000,0.117035,50.196078
5361.235000,0.094986,50.196078
5361.734000,0.114594,50.196078
5362.233000,0.108337,50.196078
5362.734000,0.093918,50.196078
5363.234000,0.088425,50.196078
5363.736000,0.080490,50.196078
5364.235000,0.081711,50.196078
5364.734000,0.085297,50.196078
5365.233000,0.088425,50.196078
5365.734000,0.077591,50.000000
5366.234000,0.084457,50.196078
5366.733000,0.091934,50.392157
5367.233000,0.098267,50.196078
5367.734000,0.118942,50.196078
5368.233000,0.106583,50.196078
5368.733000,0.122528,50.196078
5369.234000,0.112305,50.196078
5369.733000,0.117874,50.196078
5370.234000,0.140076,50.196078
5370.734000,0.136795,50.196078
5371.233000,0.137482,50.196078
5371.733000,0.141144,50.196078
5372.233000,0.147095,50.000000
5372.734000,0.143051,50.196078
5373.233000,0.147858,50.196078
5373.733000,0.145264,50.196078
5374.234000,0.137787,50.196078
5374.734000,0.132980,50.196078
5375.233000,0.127640,50.196078
5375.733000,0.128098,50.196078
5376.233000,0.121155,50.392157
5376.734000,0.106049,50.196078
5377.232000,0.112000,50.196078
5377.734000,0.088730,50.196078
5378.233000,0.093155,50.196078
5378.733000,0.093155,50.196078
5379.234000,0.088425,50.196078
5379.734000,0.081635,50.196078
5380.234000,0.083923,50.196078
5380.733000,0.078125,50.196078
5381.233000,0.082626,50.196078
5381.735000,0.108185,50.196078
5382.234000,0.084229,50.196078
5382.735000,0.116882,50.196078
5383.233000,0.093842,50.196078
5383.734000,0.100937,50.196078
5384.234000,0.118866,50.196078
5384.734000,0.103836,50.196078
5385.233000,0.099640,50.196078
5385.733000,0.102692,50.196078
5386.234000,0.116577,50.196078
5386.733000,0.113678,50.196078
5387.234000,0.113907,50.196078
5387.733000,0.116806,50.196078
5388.235000,0.141220,50.196078
5388.734000,0.122986,50.196078
5389.234000,0.123138,50.196078
5389.734000,0.135880,50.196078
5390.235000,0.146103,50.196078
5390.734000,0.141449,50.196078
5391.233000,0.137939,50.196078
5391.735000,0.147171,50.196078
5392.234000,0.144653,50.196078
5392.735000,0.147934,50.196078
5393.234000,0.144424,50.392157
5393.733000,0.141983,50.196078
5394.233000,0.141296,50.196078
5394.733000,0.143814,50.196078
5395.234000,0.146408,50.196078
5395.734000,0.134506,50.000000
5396.233000,0.146179,50.392157
5396.734000,0.145569,50.196078
5397.234000,0.122528,50.196078
5397.735000,0.119781,50.196078
5398.234000,0.134048,50.196078
5398.734000,0.143280,50.196078
5399.233000,0.140076,50.196078
5399.733000,0.144653,50.196078
5400.235000,0.112686,50.196078
5400.734000,0.133667,50.392157
5401.234000,0.119247,50.196078
5401.734000,0.120544,50.196078
5402.234000,0.118332,50.196078
5402.734000,0.117798,50.196078
5403.233000,0.120544,50.196078
5403.734000,0.117111,50.196078
5404.234000,0.106277,50.196078
5404.734000,0.103149,50.196078
5405.235000,0.083466,50.196078
5405.735000,0.088272,50.196078
5406.233000,0.106430,50.196078
5406.734000,0.093536,50.196078
5407.235000,0.080795,50.196078
5407.734000,0.083008,50.196078
5408.235000,0.091629,50.196078
5408.735000,0.102921,50.196078
5409.233000,0.083160,50.196078
5409.733000,0.091400,50.196078
5410.233000,0.099640,50.196078
5410.734000,0.105057,50.196078
5411.234000,0.108719,50.196078
5411.734000,0.114288,50.196078
5412.233000,0.117340,50.196078
5412.733000,0.124588,50.196078
5413.233000,0.125504,50.196078
5413.733000,0.122910,50.196078
5414.233000,0.129776,50.196078
5414.735000,0.150604,50.196078
5415.233000,0.137939,50.196078
5415.734000,0.140762,50.196078
5416.234000,0.150223,50.196078
5416.734000,0.149536,50.196078
5417.233000,0.150223,50.196078
5417.733000,0.150223,50.196078
5418.233000,0.148544,50.196078
5418.733000,0.150299,50.196078
5419.235000,0.124359,50.196078
5419.735000,0.122757,50.196078
5420.233000,0.144272,50.196078
5420.733000,0.129776,50.196078
5421.234000,0.124207,50.196078
5421.734000,0.117035,50.196078
5422.235000,0.112686,50.196078
5422.734000,0.118103,50.196078
5423.235000,0.108643,50.196078
5423.733000,0.123596,50.196078
5424.234000,0.097961,50.196078
5424.734000,0.095062,50.196078
5425.233000,0.118408,50.196078
5425.733000,0.117111,50.000000
5426.235000,0.086212,50.196078
5426.733000,0.116577,50.196078
5427.234000,0.110016,50.196078
5427.734000,0.088120,50.196078
5428.234000,0.108261,50.000000
5428.735000,0.080719,50.196078
5429.235000,0.083313,50.000000
5429.734000,0.082779,50.196078
5430.233000,0.106430,50.196078
5430.733000,0.101852,50.196078
5431.235000,0.082626,50.196078
